,SMILES,4-block polymer,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HeavyAtomMolWt,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,MolWt,NumValenceElectrons,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,Band Gap (eV),Band Gap Uncertainty (eV),Total Dielectric Constant,Total Dielectric Constant Uncertainty,Probability of Improvement
510,NC(=S)C1=CSC=C1C,NH-CS-C4H2S-CH2,157.001991224,1.6666666666666667,2.3333333333333335,2.5555555555555554,150.207,0.3894163336028518,0.10459823497278031,0.10459823497278031,-0.3894163336028518,157.26299999999998,48.0,0.3377557677977629,0.9466509347317613,0.004187054906104461,0.3225724535594061,0.9020224229645181,199.15998344040494,531.0409962179941,650.099276351192,2.1687965170180608,0.2888315056983125,2.6429100000000005,0.6184512702263353,4.664940000000005,0.7219208794164563,2.2208458467220417e-05
109,C1=CC=CC=C1C1=CSC=C1C(=O)C(=S),C6H4-C4H2S-CO-CS,232.001656876,1.2,1.9333333333333333,2.6,224.26499999999996,0.288297574670064,0.197467763445351,0.197467763445351,-0.288297574670064,232.32899999999998,74.0,0.21702623840941296,0.9548351007501472,0.0010807238879256681,0.29923619962156756,0.7535357693132729,825.732820426799,1353.437418378478,1767.6506384652414,2.7213108169422044,0.09358712958634695,2.1803700000000004,0.7083008060863423,5.30221,0.804639344417228,2.2194686341077313e-05
339,C(=O)OC1=CC=CC=C1C1=CSC=C1,CO-O-C6H4-C4H2S,204.024500496,1.2142857142857142,2.0714285714285716,2.7857142857142856,196.18599999999998,0.42809517472424446,0.2980172963324193,0.2980172963324193,-0.42809517472424446,204.25,70.0,0.31018661438202,0.9381364871596574,0.0017570302701613572,0.35407751283405203,0.8022547395695786,446.65345954606624,949.4821761201392,1271.4704704925557,2.6118756721100747,0.11800181688960293,2.43896,0.6578418510473855,4.89994,0.7555799158009384,2.2136639281737813e-05
56,C1=CSC=C1C(=S)C1=CC=CC=C1N,C4H2S-CS-C6H4-NH,219.017641288,1.2142857142857142,2.0,2.642857142857143,210.26199999999997,0.39820143224935317,0.05503639452024252,0.05503639452024252,-0.39820143224935317,219.334,70.0,0.35715361553796016,0.9243905408904154,0.0017846507458002588,0.34626744651201735,0.9231367093853812,497.6649259744272,1267.346074175042,1402.4180566210994,2.778477243631369,0.35757362605601967,2.2943700000000002,0.688600983893483,5.036160000000002,0.7929424808081215,2.20850346357963e-05
568,OCC1=CSC=C1C(=S),O-CH2-C4H2S-CS,157.986006812,1.6666666666666667,2.4444444444444446,2.888888888888889,152.19899999999998,0.39162654503180166,0.06956186289778826,0.06956186289778826,-0.39162654503180166,158.24699999999999,48.0,0.2585608616667543,0.9341792630932705,0.002241707281346792,0.39185452833353496,0.6429392599110596,299.54283383592696,472.87889864137827,789.8495748195251,2.3223636035724886,0.07746678567007878,2.6152500000000005,0.6203623462846809,4.731649999999999,0.7558218222092428,2.1854385058088372e-05
521,NC(=S)C(=O)C,NH-CS-CO-CH2,103.00918478,1.8333333333333333,2.0,2.0,98.106,0.38702582431148747,0.18601708286356794,0.18601708286356794,-0.38702582431148747,103.14599999999999,34.0,0.33662008073162397,0.9422629793541016,0.0071557119294595375,0.3398267635983868,0.6649783001152367,97.79833233548466,186.94712956259283,272.9977928606778,1.675121516263915,2.7467153925126407e-09,2.4129400000000008,0.696632929133648,4.359380000000001,0.8059939085583778,2.179257771701904e-05
377,C(=S)C1=CC=CC=C1C(=O)C,CS-C6H4-CO-CH2,164.029585876,1.4545454545454546,2.090909090909091,2.5454545454545454,156.16499999999996,0.29448792126320633,0.15993114816784143,0.15993114816784143,-0.29448792126320633,164.22899999999996,56.0,0.22197610793069844,0.8858227320091788,0.001556457883139127,0.46773917443574203,0.5976678466153308,362.7177920060824,469.3720536787653,761.0309614065891,2.3339336198784713,0.06115368522683284,2.5988700000000016,0.6416464963578331,4.449199999999999,0.7741168152671498,2.1747601870246052e-05
129,C1=CC=CC=C1CC(=S)C1=CSC=C1,C6H4-CH2-CS-C4H2S,218.02239232,1.1428571428571428,1.9285714285714286,2.5714285714285716,208.26599999999996,0.15176391642648768,0.02761817469678526,0.02761817469678526,-0.15176391642648768,218.346,70.0,0.6724678826698921,0.9922591891822017,0.0012755420108556438,0.3425893763877603,0.8359614701331431,234.0122388282736,1857.7362351769284,1501.7442359579493,3.0962250131782327,0.1460126448492041,2.54888,0.6433635291145593,4.554850000000001,0.9097704195866375,2.171367213586164e-05
511,NC(=S)C1=CSC=C1C(=O),NH-CS-C4H2S-CO,170.98125578,1.7,2.4,2.8,166.206,0.3894049411765489,0.1511007379307868,0.1511007379307868,-0.3894049411765489,171.24599999999998,52.0,0.20546344850857146,0.8959212299935125,0.0023159500441335174,0.4512114498633775,0.7745994834567312,288.3154038215268,575.3069926261506,818.4709161989133,2.313676291280715,0.2565042152957491,2.5567800000000003,0.6199788755926201,5.067010000000002,0.9112543372296338,2.149167694131651e-05
937,C(=S)C1=CC=CC=C1C1=CSC=C1C(=S),CS-C6H4-C4H2S-CS,247.978813256,0.8666666666666667,1.6,2.3333333333333335,240.33299999999997,0.15110226241661223,0.01006778992984989,0.01006778992984989,-0.15110226241661223,248.397,74.0,0.13816828529691463,0.858548184873855,0.0008405598429832541,0.5382004005418963,0.8181948907064923,890.3976876579579,1363.4418459973613,2106.9970943814337,2.9152786441555145,0.12089030455992324,1.7372999999999985,0.827580091838205,5.061049999999998,0.8138328612728503,2.1368347285520636e-05
640,C1=CSC=C1C1=CSC=C1C(=O)O,C4H2S-C4H2S-CO-O,209.980921432,1.2307692307692308,2.076923076923077,2.6923076923076925,204.23099999999997,0.47760202107862476,0.33667142882638257,0.33667142882638257,-0.47760202107862476,210.27899999999997,66.0,0.3375162146237325,0.9479223515746185,0.0016337440465042379,0.3187493929911776,0.7328715147356538,442.0190806421291,1038.2699368653828,1426.8128342635302,2.6540909072935905,0.09913900828013483,2.393820000000001,0.6679787525474836,4.8889700000000005,0.799864323859036,2.1253077989311957e-05
706,C1=CSC=C1OC1=CC=CC=C1C1=CSC=C1,C4H2S-O-C6H4-C4H2S,258.01730694,0.8235294117647058,1.6470588235294117,2.411764705882353,248.28699999999995,0.45584907654631207,0.13762714368965095,0.13762714368965095,-0.45584907654631207,258.367,84.0,0.3540489943333658,0.9617446505311187,0.0009447087606988189,0.28721746576332374,0.7811445193185607,779.0094718953951,1232.0250295415512,2496.319905984843,3.2410607216189,0.03798665428152772,1.8247200000000001,0.8025720938500998,5.093260000000002,0.8302172921517815,2.0725001821473923e-05
620,OC(=S)C(=O)C,O-CS-CO-CH2,103.993200368,1.8333333333333333,2.0,2.0,100.09799999999998,0.49646862315954005,0.22477075431001983,0.22477075431001983,-0.49646862315954005,104.13,34.0,0.32639133685584626,0.9345649481634495,0.006290154862995847,0.3434978175587843,0.6606303916512585,101.03360767220997,183.5371327124118,278.85292337002767,1.6751144662935276,3.07200118671245e-11,2.434300000000002,0.6931732385365331,4.34752,0.7386762982465659,2.021344767984817e-05
675,C1=CSC=C1C(=O)C1=CSC=C1C(=S),C4H2S-CO-C4H2S-CS,237.958077812,1.2857142857142858,2.142857142857143,2.7857142857142856,232.30999999999997,0.288526482504971,0.19482976790053494,0.19482976790053494,-0.288526482504971,238.358,70.0,0.35364141406507427,0.9569440234631438,0.0015489481792968164,0.29088761687047654,0.8043612317318484,636.183212409692,1779.8753499044274,1936.8672631834756,2.939926379833757,0.26109290700874394,2.188650000000001,0.700870281084795,5.369020000000001,0.8767994456227228,2.002618290766874e-05
873,C(=O)C(=O)C1=CSC=C1C1=CC=CC=C1,CO-CO-C4H2S-C6H4,216.024500496,1.1333333333333333,1.8666666666666667,2.533333333333333,208.19699999999997,0.29419525027560317,0.22632382188730427,0.22632382188730427,-0.29419525027560317,216.26100000000002,74.0,0.26291012050130297,0.943556594324576,0.0013708609190353103,0.33719279411569364,0.7161141905117512,506.5987143938073,1023.9036115700499,1561.1786241020232,2.7662699540819307,0.08858793086489665,2.4491499999999995,0.6457710624867233,5.017469999999999,0.8433100507966486,1.985373836587349e-05
231,CC(=S)C1=CC=CC=C1C(=O),CH2-CS-C6H4-CO,164.029585876,1.4545454545454546,2.090909090909091,2.5454545454545454,156.16499999999996,0.29787201414538705,0.15019170319589686,0.15019170319589686,-0.29787201414538705,164.22899999999996,56.0,0.23513365670976238,0.8988823029359512,0.0020318754884112618,0.4132881237069521,0.7026522610210861,263.47537651969924,553.6607309132606,691.7367823149025,2.355529301776246,0.2112088587554312,2.6883200000000023,0.6136470317892039,4.44908,0.777745050327696,1.97645955385727e-05
967,C(=S)C(=S)C1=CSC=C1C1=CC=CC=C1,CS-CS-C4H2S-C6H4,247.978813256,1.1333333333333333,1.8666666666666667,2.533333333333333,240.33299999999997,0.1510789976801038,0.057088139280934126,0.057088139280934126,-0.1510789976801038,248.397,74.0,0.0742575311207312,0.8700351078809413,0.0009342600523915017,0.5703327711458858,0.7551234536822529,886.2706080121077,1120.6653994917217,1794.7578166969975,2.7273748381563516,0.21360186944756815,2.0463599999999995,0.7265032250408348,5.609770000000001,0.6671019399133483,1.9638141538184382e-05
773,C1=CC=CC=C1NC1=CC=CC=C1C1=CSC=C1,C6H4-NH-C6H4-C4H2S,251.076870416,0.7777777777777778,1.5555555555555556,2.3333333333333335,238.24999999999997,0.3550195305210132,0.046370450412492256,0.046370450412492256,-0.3550195305210132,251.354,88.0,0.3734646394796161,0.9593305704298766,0.0009418492427336914,0.3368463484015291,0.721309872150415,708.4286044365897,1777.304483925482,2443.5167271868772,3.2499534293924954,0.03410016764593845,1.8545499999999981,0.7864769149670306,5.23837,0.8214448197269697,1.9499164425650752e-05
932,C(=S)C1=CSC=C1C(=S)C(=O),CS-C4H2S-CS-CO,199.942427748,1.5454545454545454,2.272727272727273,2.8181818181818183,196.277,0.29693350605125574,0.16100979983984076,0.16100979983984076,-0.29693350605125574,200.309,56.0,0.07355750998514328,0.7739764218889724,0.0011047519216798821,0.6151471477142795,0.6506465003193698,640.0416541464563,753.1921417671224,967.1055389662486,2.3923157062923774,0.5180727637954001,2.071980000000001,0.7198832499890458,5.745300000000003,0.8187772210960561,1.94635702392081e-05
627,C1=CSC=C1C1=CSC=C1C1=CC=CC=C1C(=O),C4H2S-C4H2S-C6H4-CO,270.01730693999997,0.8333333333333334,1.6666666666666667,2.4444444444444446,260.29799999999994,0.297872322405476,0.15017459242249398,0.15017459242249398,-0.297872322405476,270.378,88.0,0.13299990397993125,0.8193772546453879,0.0005956583026674828,0.5854364576915856,0.6695595480426443,1127.060763131107,1324.597334435803,2108.4597883937377,2.9001072401040675,0.34344810821441296,1.7358500000000014,0.814381251161052,5.277899999999997,0.8375825607576295,1.9277289234800253e-05
951,C(=S)CC(=S)C1=CC=CC=C1,CS-CH2-CS-C6H4,180.006742256,1.2727272727272727,1.9090909090909092,2.4545454545454546,172.23299999999998,0.09308540196982598,0.027019644812524887,0.027019644812524887,-0.09308540196982598,180.29700000000003,56.0,0.28045244263811514,0.9111178686646967,0.0012035876366211014,0.1506484958284325,0.7806504853002663,459.4516499237941,823.2366124623392,994.7873272032244,2.770060059059184,0.13242840708105083,2.52624,0.6536958269739176,4.484429999999999,0.7551919865443123,1.9069666217015437e-05
717,C1=CC=CC=C1C1=CSC=C1OC1=CC=CC=C1,C6H4-C4H2S-O-C6H4,252.060886004,0.7222222222222222,1.3888888888888888,2.111111111111111,240.24199999999993,0.4558476586763388,0.14541902238908747,0.14541902238908747,-0.4558476586763388,252.338,88.0,0.35113836862518427,0.9548060925087797,0.0010164650831664978,0.3100028206137298,0.7597469260202521,748.6020763808765,1903.069631946511,2476.787314476327,2.998968231560868,0.281558412487551,1.9207299999999998,0.7731018001551838,5.091690000000001,0.7220339842094889,1.873126536675779e-05
507,NC(=O)C(=S)C,NH-CO-CS-CH2,103.00918478,1.8333333333333333,2.0,2.0,98.106,0.3651680809210373,0.2546700608776921,0.2546700608776921,-0.3651680809210373,103.14599999999999,34.0,0.34292923969659644,0.9461721848574892,0.007260045929447176,0.33130290651901817,0.665069040599043,92.74927424596753,183.78956486406193,273.54966245326455,1.6767706575413535,2.611121422876867e-09,2.483870000000002,0.6661335209028518,4.46505,0.7297007295430845,1.8376461435740287e-05
999,C(=S)NC(=S)C1=CSC=C1,CS-NH-CS-C4H2S,186.95841216,1.7,2.5,3.0,182.274,0.34319717715240355,0.1115006318973646,0.1115006318973646,-0.34319717715240355,187.31400000000002,52.0,0.5832725707392598,0.9197392610087564,0.0014311028599251088,0.37346512507702306,0.7353045450675283,461.92291773998915,1180.4247568878493,1238.627568866046,2.813073370379525,0.11224760080156979,2.28901,0.6769342609727497,5.178169999999998,0.7665235354317691,1.836923338834991e-05
16,C1=CSC=C1C1=CC=CC=C1OC(=O),C4H2S-C6H4-O-CO,204.024500496,1.2142857142857142,2.0714285714285716,2.7857142857142856,196.18599999999995,0.42809517472424446,0.2980172963324193,0.2980172963324193,-0.42809517472424446,204.24999999999997,70.0,0.2807616056057358,0.9383504341150579,0.0017957266645283055,0.3413144904554122,0.8002703560323758,432.9359289048394,965.4659150372089,1234.1775788934365,2.5956236458312754,0.2267350624084978,2.4403300000000003,0.6533149129556137,4.817000000000001,0.8116098963060075,1.834173515963166e-05
358,C(=S)C1=CSC=C1C(=O)C1=CC=CC=C1,CS-C4H2S-CO-C6H4,232.001656876,1.2,1.9333333333333333,2.6,224.26499999999996,0.28855891970608016,0.19399239185192868,0.19399239185192868,-0.28855891970608016,232.329,74.0,0.32816606064374276,0.9279988362089563,0.0012389678521687302,0.3607520410120478,0.8453735901064118,665.8865662070848,1238.2183210912663,1821.457823284821,2.9092349773327997,0.10410628344782902,2.2237800000000005,0.687919428242094,5.3987599999999984,0.8980090512566888,1.8279906103029656e-05
606,OC(=S)C1=CSC=C1C1=CC=CC=C1,O-CS-C4H2S-C6H4,220.001656876,1.1428571428571428,1.8571428571428572,2.5,212.25399999999996,0.4984837197014207,0.1896364822149412,0.1896364822149412,-0.4984837197014207,220.318,70.0,0.2118894609074199,0.8924869169082066,0.001125918677924599,0.4383110088236641,0.7009549154449934,635.237417268533,980.4744304179026,1421.9165210666613,2.6596882927783643,0.18537795277166572,2.5680200000000015,0.6352968118637818,4.554359999999998,0.7637927653092935,1.806568034614985e-05
459,NC1=CSC=C1CC(=S),NH-C4H2S-CH2-CS,157.001991224,1.6666666666666667,2.4444444444444446,2.888888888888889,150.207,0.3978220270491713,0.045825506588875964,0.045825506588875964,-0.3978220270491713,157.26299999999998,48.0,0.3018432539972303,0.9622620117010796,0.005230901906075345,0.253749552460553,0.8193200074678282,148.9213819782707,598.0006528653835,559.5762902157842,2.0965309491675503,0.14812454201123318,2.85427,0.5921208753118553,4.159200000000001,0.724564420722139,1.784464564038321e-05
734,C1=CC=CC=C1C1=CC=CC=C1C(=S)N,C6H4-C6H4-CS-NH,213.061220352,0.8666666666666667,1.4666666666666666,2.1333333333333333,202.21699999999998,0.38943061206417484,0.10411509987874366,0.10411509987874366,-0.38943061206417484,213.30499999999998,74.0,0.19802154506966982,0.8916441891136391,0.0013165940116026912,0.40532901620637185,0.6832878080914766,589.8405321690108,923.8160392435502,1269.62053356173,2.632880695169181,0.17297801482623526,2.551570000000002,0.6264834709431994,4.766919999999998,0.7688878494859859,1.770801450975749e-05
680,C1=CSC=C1C(=O)C(=S)C1=CSC=C1,C4H2S-CO-CS-C4H2S,237.958077812,1.0714285714285714,1.6428571428571428,2.142857142857143,232.30999999999997,0.28760969697928407,0.20476739645141823,0.20476739645141823,-0.28760969697928407,238.358,70.0,0.6624674012998834,0.8831581654923463,0.000804185528656781,0.13758830052882393,0.8944073770767533,305.9118089983972,1007.0680144204815,2191.9647841152887,3.112068255584859,0.08993026375184202,2.3630000000000013,0.6426872982713244,5.82822,0.7528658481508156,1.761894128275002e-05
